X0	X1	X2	X3	X4	X5	X6	X7	X8	X9	Class	Distribution	Fitness
2	2	1	2	0	0	2	0	0	1	0	0	0.44950359812048835
2	0	2	0	0	1	1	0	0	1	1	1	0.44950359812048835
0	1	0	1	0	0	1	2	2	2	0	0	0.44950359812048835
0	1	1	0	1	2	0	0	0	0	1	1	0.44950359812048835
0	0	1	0	0	0	1	0	0	0	1	1	0.44950359812048835
2	0	1	1	2	2	1	1	1	0	1	1	0.44950359812048835
2	1	0	0	1	1	2	1	2	0	1	1	0.44950359812048835
1	2	1	0	0	1	2	2	2	0	1	1	0.44950359812048835
2	1	2	0	0	1	1	2	1	0	0	0	0.44950359812048835
1	0	0	2	0	1	2	2	1	1	1	1	0.44950359812048835
2	0	0	0	0	1	2	1	1	0	0	0	0.44950359812048835
1	0	2	2	0	1	1	2	2	1	1	1	0.4539657702854881
0	2	0	2	1	1	0	1	0	2	1	1	0.4539657702854881
0	1	1	0	1	1	2	2	0	1	0	0	0.4539657702854881
2	2	1	2	2	1	0	0	0	2	1	1	0.4539657702854881
1	0	0	2	1	1	2	1	1	1	0	0	0.4590610844513868
0	1	2	0	2	0	0	0	0	1	1	1	0.4590610844513868
2	2	0	1	2	2	1	2	1	2	0	0	0.4590610844513868
2	2	0	2	0	0	0	1	1	2	0	0	0.4590610844513868
2	2	2	2	0	0	2	2	1	2	0	0	0.4590610844513868
1	2	2	1	0	2	0	2	0	1	1	1	0.4590610844513868
1	0	1	0	0	2	1	2	1	1	0	0	0.4590610844513868
0	2	1	2	2	0	1	1	1	0	1	1	0.4590610844513868
0	2	2	1	2	1	2	0	1	0	0	0	0.4590610844513868
2	1	1	1	1	2	1	1	1	1	0	0	0.4590610844513868
2	0	0	0	1	1	0	0	2	2	1	1	0.4590610844513868
1	1	2	1	0	1	2	0	2	1	1	1	0.4590610844513868
2	1	1	2	1	1	0	1	1	0	1	1	0.4590610844513868
1	2	0	0	0	1	2	1	2	2	0	0	0.4590610844513868
0	2	2	2	1	2	1	0	2	0	1	1	0.4590610844513868
0	2	2	2	2	2	0	0	0	1	1	1	0.4590610844513868
0	1	2	2	0	2	1	2	1	2	0	0	0.4590610844513868
0	2	2	0	2	1	2	2	2	0	0	0	0.4590610844513868
2	2	1	1	0	2	2	2	1	2	1	1	0.4590610844513868
0	2	0	1	2	1	2	1	1	2	0	0	0.4590610844513868
1	1	0	1	1	0	2	0	2	1	0	0	0.4590610844513868
0	1	2	1	0	0	0	1	1	1	1	1	0.4590610844513868
0	0	2	1	2	2	1	0	0	1	1	1	0.4590610844513868
2	2	1	1	2	0	0	0	1	0	1	1	0.4590610844513868
1	1	0	1	2	1	2	1	0	2	0	0	0.4590610844513868
1	1	0	1	2	2	1	2	2	2	0	0	0.4590610844513868
2	2	2	0	0	1	2	2	2	0	0	0	0.4590610844513868
2	1	1	2	2	2	0	0	1	1	0	0	0.4590610844513868
0	2	2	1	2	0	2	0	1	1	1	1	0.4590610844513868
1	0	1	0	2	1	2	2	0	0	1	1	0.4590610844513868
2	0	2	1	1	0	0	2	2	1	0	0	0.4590610844513868
0	0	0	0	0	0	2	1	2	1	1	1	0.4590610844513868
0	1	1	2	0	2	0	1	2	0	1	1	0.4590610844513868
1	0	2	0	2	0	2	0	1	2	0	0	0.4590610844513868
1	2	2	0	0	0	1	2	2	0	0	0	0.4590610844513868
1	2	0	0	1	1	0	2	1	1	0	0	0.4590610844513868
1	2	1	0	1	1	0	1	2	0	1	1	0.4590610844513868
2	0	2	2	2	2	0	0	1	2	0	0	0.4590610844513868
1	0	0	0	0	1	1	2	1	1	1	1	0.4590610844513868
1	2	0	2	2	1	1	0	2	2	0	0	0.4590610844513868
1	2	0	0	2	2	2	1	0	0	0	0	0.4590610844513868
2	2	2	1	2	1	1	0	0	2	0	0	0.4590610844513868
0	0	0	1	2	1	1	1	1	1	1	1	0.4590610844513868
0	2	0	2	0	2	1	1	0	1	1	1	0.4590610844513868
2	2	0	1	1	0	0	2	2	0	1	1	0.4590610844513868
2	1	2	1	1	0	0	0	1	1	0	0	0.4590610844513868
1	0	0	0	1	0	1	1	1	2	1	1	0.4590610844513868
1	2	1	0	2	1	0	0	2	2	1	1	0.4590610844513868
0	2	1	1	2	2	0	0	0	1	0	0	0.4590610844513868
0	1	1	0	0	0	1	1	2	1	0	0	0.4590610844513868
1	1	1	2	2	0	2	0	1	2	1	1	0.4590610844513868
0	2	0	0	0	1	1	1	2	2	0	0	0.4590610844513868
1	1	2	2	0	2	1	0	1	2	0	0	0.4590610844513868
0	2	1	1	2	2	0	2	2	0	1	1	0.4590610844513868
0	1	1	0	1	0	2	2	2	2	1	1	0.4590610844513868
2	0	0	2	1	2	0	1	1	1	0	0	0.4590610844513868
2	0	0	0	1	1	1	2	0	1	0	0	0.4590610844513868
2	1	1	1	1	1	2	1	1	1	0	0	0.4590610844513868
2	0	1	2	2	2	2	1	1	0	1	1	0.4590610844513868
1	0	2	1	1	2	2	2	2	1	0	0	0.4590610844513868
1	2	1	0	0	2	1	0	0	1	0	0	0.4590610844513868
1	1	0	1	1	0	2	2	0	2	1	1	0.4590610844513868
2	1	0	0	2	2	0	1	1	0	0	0	0.4590610844513868
2	2	1	1	0	0	1	2	2	2	1	1	0.4590610844513868
2	1	2	0	2	2	2	2	1	2	0	0	0.4590610844513868
1	2	2	2	2	1	0	1	1	2	0	0	0.4590610844513868
1	0	2	0	2	2	0	2	0	1	1	1	0.4590610844513868
2	0	2	1	1	1	0	0	2	0	1	1	0.4590610844513868
1	1	2	1	0	2	0	1	1	2	0	0	0.4590610844513868
1	2	2	1	2	0	0	1	0	2	0	0	0.4590610844513868
1	2	0	1	2	0	0	2	1	0	0	0	0.4590610844513868
1	0	0	0	0	2	1	1	2	1	1	1	0.4590610844513868
1	1	1	1	0	1	1	1	1	1	0	0	0.4590610844513868
0	2	2	2	1	0	0	1	2	0	1	1	0.4590610844513868
1	1	1	1	0	0	1	2	0	0	1	1	0.4590610844513868
0	1	1	1	1	1	1	2	1	0	1	1	0.4590610844513868
2	2	2	0	0	0	2	1	2	0	0	0	0.4590610844513868
2	1	2	0	0	2	2	0	2	1	1	1	0.4590610844513868
1	2	0	0	0	0	0	0	0	2	0	0	0.4590610844513868
2	2	0	0	1	0	0	0	0	0	1	1	0.4590610844513868
0	1	1	0	1	2	0	0	2	0	1	1	0.4590610844513868
1	0	0	2	1	0	1	1	0	2	1	1	0.4590610844513868
1	0	2	2	1	2	2	2	0	0	1	1	0.4590610844513868
2	2	1	1	2	1	1	1	2	1	0	0	0.4590610844513868
1	1	2	0	2	0	0	2	0	1	1	1	0.4590610844513868
0	0	1	0	2	2	2	0	2	2	1	1	0.4590610844513868
0	0	2	0	1	1	1	1	1	2	1	1	0.4590610844513868
1	2	0	1	2	2	1	0	1	2	0	0	0.4590610844513868
0	1	1	0	1	2	0	0	2	1	0	0	0.4590610844513868
1	2	1	2	2	0	2	0	1	0	1	1	0.4590610844513868
0	0	2	0	0	0	1	0	2	1	1	1	0.4590610844513868
0	2	0	0	1	0	0	0	1	2	1	1	0.4590610844513868
2	2	1	1	1	2	1	2	1	0	1	1	0.4590610844513868
2	1	0	0	1	0	2	2	1	1	0	0	0.4590610844513868
1	0	2	1	0	2	2	2	2	0	0	0	0.4590610844513868
2	1	2	2	2	2	0	1	0	2	0	0	0.4590610844513868
1	2	1	1	0	1	2	0	2	0	1	1	0.4590610844513868
2	0	1	0	1	2	2	2	0	1	0	0	0.4590610844513868
0	1	1	2	1	2	0	0	2	0	1	1	0.4590610844513868
0	0	1	1	1	1	1	0	2	2	1	1	0.4590610844513868
2	1	0	0	1	0	0	0	0	0	1	1	0.4590610844513868
0	0	0	2	2	0	1	0	0	2	0	0	0.4590610844513868
1	2	2	1	0	1	1	2	2	2	0	0	0.4590610844513868
0	2	1	1	1	2	2	2	2	2	1	1	0.4590610844513868
0	0	1	0	2	0	1	1	0	0	1	1	0.4590610844513868
0	1	1	1	0	1	2	2	1	2	1	1	0.4590610844513868
2	2	2	1	1	1	1	2	2	0	1	1	0.4590610844513868
1	0	2	2	1	0	2	2	0	0	1	1	0.4590610844513868
2	2	2	1	2	2	1	2	0	2	0	0	0.4590610844513868
0	0	0	1	2	0	1	1	2	2	0	0	0.4590610844513868
0	1	2	0	2	2	1	2	2	1	1	1	0.4590610844513868
0	1	1	0	0	0	2	2	1	1	0	0	0.4590610844513868
2	2	2	1	2	0	0	0	1	1	1	1	0.4590610844513868
1	0	1	2	2	1	0	0	2	2	1	1	0.4590610844513868
2	0	0	2	2	0	0	2	1	0	0	0	0.4590610844513868
0	2	2	1	0	2	0	0	0	2	0	0	0.4590610844513868
1	0	2	1	1	0	2	0	2	1	0	0	0.4590610844513868
0	0	0	1	1	1	1	1	2	2	1	1	0.4590610844513868
2	0	1	1	1	1	2	0	0	1	0	0	0.4590610844513868
2	0	1	2	0	2	2	0	1	1	0	0	0.4590610844513868
0	0	2	1	1	1	0	2	0	2	1	1	0.4590610844513868
2	1	1	0	1	0	0	2	2	1	0	0	0.4590610844513868
2	2	1	1	1	1	1	0	0	2	1	1	0.4590610844513868
1	2	0	2	2	2	1	0	1	2	0	0	0.4590610844513868
2	2	2	0	1	1	1	0	0	1	0	0	0.4590610844513868
1	1	0	0	0	2	1	0	1	0	0	0	0.4590610844513868
2	2	0	2	2	0	1	0	2	0	0	0	0.4590610844513868
2	0	0	2	1	1	2	1	2	2	1	1	0.4590610844513868
0	0	2	2	0	1	0	2	2	0	0	0	0.4590610844513868
0	2	1	2	2	0	2	1	0	2	1	1	0.4590610844513868
1	2	2	1	2	0	0	1	1	0	0	0	0.4590610844513868
1	1	0	0	0	0	1	1	0	1	1	1	0.4590610844513868
2	1	0	2	2	0	1	1	1	1	1	1	0.4590610844513868
2	0	0	2	2	0	1	2	0	1	1	1	0.4590610844513868
0	0	2	1	0	1	2	2	1	1	1	1	0.4590610844513868
1	1	0	0	0	1	0	2	0	2	0	0	0.4590610844513868
1	0	1	1	0	0	0	2	0	2	1	1	0.4590610844513868
1	1	2	2	0	2	2	1	0	0	0	0	0.4590610844513868
0	1	2	2	1	0	2	0	2	1	0	0	0.4590610844513868
0	0	0	1	2	2	0	0	2	1	1	1	0.4590610844513868
2	1	0	0	1	1	1	2	0	0	1	1	0.4590610844513868
2	2	2	1	2	2	2	0	2	0	0	0	0.4590610844513868
2	1	1	2	2	2	2	0	0	2	1	1	0.4590610844513868
2	2	0	1	2	2	0	0	2	2	0	0	0.4590610844513868
0	1	0	2	0	1	2	1	2	0	0	0	0.4590610844513868
1	0	2	0	2	0	0	1	0	0	0	0	0.4590610844513868
1	1	2	0	2	0	0	0	2	0	0	0	0.4590610844513868
1	2	0	2	1	1	1	2	2	1	0	0	0.4590610844513868
2	2	1	2	0	0	1	1	0	1	0	0	0.4590610844513868
1	1	2	0	1	2	2	0	0	2	1	1	0.4590610844513868
1	1	1	1	0	1	2	2	0	2	1	1	0.465228699589058
2	2	0	0	0	2	0	0	0	2	0	0	0.465228699589058
0	0	1	1	1	0	1	0	2	0	1	1	0.465228699589058
2	0	1	1	0	2	1	0	1	1	0	0	0.465228699589058
1	0	1	2	2	0	1	0	1	0	1	1	
2	0	1	0	2	2	1	0	1	0	1	1	
1	1	0	0	2	0	1	0	1	1	1	1	
2	0	0	2	1	0	0	0	1	1	0	0	
2	1	0	2	0	1	1	1	1	2	0	0	
2	1	2	1	0	2	2	2	0	1	1	1	
2	0	0	1	2	2	1	2	2	1	1	1	
2	1	2	1	0	1	2	2	2	1	1	1	
0	1	2	2	0	1	2	2	1	1	1	1	
0	2	2	1	0	2	0	1	0	0	0	0	
2	2	0	0	0	2	0	1	1	2	0	0	
0	1	0	1	1	1	2	2	0	0	1	1	
2	1	0	0	0	1	0	0	1	0	0	0	
2	2	0	1	0	1	1	0	2	2	0	0	
1	1	2	2	2	2	1	0	2	1	1	1	
2	2	1	2	1	1	1	0	0	0	1	1	
2	2	0	0	0	0	1	0	0	0	0	0	
2	1	1	1	1	2	0	0	2	2	1	1	
2	0	1	0	0	1	0	0	1	0	1	1	
1	1	0	0	0	0	2	2	0	0	0	0	
0	1	2	1	0	2	1	1	0	1	1	1	
0	0	1	2	1	2	2	0	2	0	1	1	
1	2	2	0	2	1	0	0	2	0	0	0	
2	0	1	0	2	0	2	1	1	0	1	1	
0	1	1	1	2	2	0	1	2	1	0	0	
2	0	1	0	1	1	1	0	1	0	1	1	
1	0	0	1	1	1	2	1	2	0	1	1	
0	0	0	2	2	2	1	0	1	2	0	0	
2	2	1	1	0	1	0	1	2	0	1	1	
0	0	1	1	2	2	2	1	2	1	0	0	
2	0	0	1	1	1	2	1	1	1	0	0	
0	1	2	2	1	0	2	2	1	0	1	1	
0	0	1	0	2	2	0	0	0	1	0	0	
2	0	0	2	2	1	0	1	1	1	1	1	
1	2	1	2	2	1	0	2	2	2	1	1	
0	2	0	1	0	1	0	1	1	2	0	0	
0	2	0	2	2	0	0	1	0	0	0	0	
2	2	2	1	2	2	1	0	2	2	0	0	
2	0	0	0	1	2	1	0	1	1	0	0	
2	2	1	2	2	2	1	1	0	2	1	1	
0	1	0	2	1	1	1	1	0	2	1	1	
2	0	1	1	1	0	1	0	1	1	0	0	
2	2	2	0	2	2	2	0	0	2	0	0	
1	2	0	0	1	2	0	2	0	2	1	1	
1	2	0	0	0	1	1	0	1	1	1	1	
1	1	2	0	2	1	1	1	2	0	0	0	
2	0	2	2	0	1	0	2	1	2	0	0	
1	1	1	2	0	1	0	0	1	1	0	0	
2	2	2	0	0	2	0	1	1	2	0	0	
0	2	1	1	2	2	1	1	1	1	0	0	
2	2	2	0	2	2	0	0	2	1	1	1	
2	1	0	2	0	1	2	0	2	0	0	0	
0	2	0	2	2	1	2	0	0	0	0	0	
2	1	1	0	0	1	0	1	0	2	1	1	
0	2	1	1	0	0	0	2	1	0	1	1	
1	1	0	0	2	2	1	1	2	0	0	0	
0	1	2	2	1	1	0	0	0	0	1	1	
1	1	0	1	1	1	2	2	0	0	1	1	
2	2	1	0	2	1	1	0	0	2	1	1	
0	0	0	1	2	0	1	0	1	2	0	0	
1	2	1	0	2	2	2	2	0	0	1	1	
2	2	2	1	0	1	2	0	1	1	1	1	
1	0	2	2	1	1	2	2	2	1	0	0	
0	2	0	2	2	0	0	0	1	1	1	1	
2	1	2	1	1	2	2	2	0	1	0	0	
0	0	2	2	1	0	2	2	2	1	0	0	
2	0	0	1	2	1	2	1	2	1	1	1	
2	1	0	0	0	0	1	2	2	0	0	0	
0	2	1	0	2	2	1	1	2	1	0	0	
1	2	2	2	1	0	2	0	1	1	0	0	
2	2	0	0	0	0	2	2	1	1	1	1	
2	0	1	0	1	1	2	2	2	2	1	1	
1	1	1	0	2	2	1	1	2	0	1	1	
1	0	2	2	1	1	2	0	1	2	1	1	
1	0	2	1	0	0	1	0	2	0	0	0	
1	1	1	0	2	0	2	2	2	2	1	1	
2	0	2	0	0	1	0	1	2	2	0	0	
2	2	0	1	0	1	1	1	1	1	1	1	
2	1	1	0	1	1	2	0	2	2	1	1	
2	0	2	2	1	0	1	2	2	1	0	0	
2	2	1	0	0	2	2	1	0	1	0	0	
2	2	2	1	2	2	1	0	0	0	0	0	
2	1	0	1	2	1	0	0	0	2	0	0	
1	2	0	1	2	1	2	1	2	1	1	1	
2	0	2	0	0	1	1	0	0	1	1	1	
2	2	1	2	0	1	2	0	2	0	1	1	
1	0	0	0	0	1	2	2	2	1	1	1	
2	2	1	2	1	0	1	2	0	1	0	0	
1	0	1	0	2	0	2	2	2	2	1	1	
2	0	2	0	2	1	2	1	1	2	0	0	
0	0	1	1	1	1	1	2	1	0	1	1	
2	1	0	1	2	0	0	2	1	1	1	1	
2	1	1	2	0	1	1	0	0	0	1	1	
1	1	0	0	2	0	2	2	1	2	0	0	
1	2	1	0	0	0	1	0	2	1	0	0	
1	2	0	1	0	1	2	2	2	1	1	1	
2	0	2	1	0	2	1	2	0	1	1	1	
0	1	2	2	1	1	1	1	1	1	0	0	
1	1	2	0	0	0	2	2	2	2	0	0	
2	2	2	0	0	1	1	1	2	1	1	1	
1	1	0	2	0	0	2	2	1	0	0	0	
0	1	2	2	2	2	2	0	0	0	0	0	
2	1	1	1	0	1	0	0	0	2	1	1	
0	2	2	0	1	0	1	2	1	2	1	1	
2	0	0	1	0	2	1	0	1	2	0	0	
0	2	2	1	1	1	1	0	0	2	1	1	
0	1	0	2	0	1	1	1	1	1	1	1	
1	2	0	1	2	2	1	0	1	0	0	0	
1	2	0	1	2	2	1	1	1	0	0	0	
1	2	2	1	0	0	2	2	1	0	0	0	
0	2	1	0	1	2	2	1	2	1	0	0	
2	0	2	2	2	0	2	0	2	2	0	0	
2	0	1	2	2	0	2	1	2	2	1	1	
1	0	1	0	0	0	0	2	0	2	1	1	
1	1	0	2	0	0	0	1	2	2	0	0	
1	1	0	0	2	2	0	1	1	2	0	0	
2	0	2	2	1	1	1	1	1	1	0	0	
0	0	1	1	0	2	2	2	2	0	1	1	
1	2	1	0	2	2	2	1	2	1	0	0	
0	2	1	0	0	2	0	1	1	0	1	1	
0	0	1	1	1	0	0	0	0	1	0	0	
2	0	2	2	2	2	0	0	2	0	0	0	
2	2	2	2	1	1	0	2	2	1	0	0	
2	2	0	2	2	0	2	0	0	0	0	0	
2	1	1	1	1	2	0	1	0	1	0	0	
2	0	1	1	0	0	2	0	2	1	0	0	
1	0	1	1	2	0	2	2	0	0	1	1	
0	2	2	2	1	2	1	1	2	0	1	1	
0	1	0	0	1	2	1	0	1	2	1	1	
1	2	1	1	1	0	0	2	2	0	1	1	
1	0	0	1	0	0	2	1	0	0	0	0	
1	2	2	0	1	1	2	2	1	0	1	1	
2	1	1	2	0	2	2	0	2	2	1	1	
1	1	1	0	0	2	0	0	0	0	1	1	
1	2	0	2	2	2	0	1	0	0	0	0	
2	2	0	1	2	0	2	0	1	0	0	0	
0	1	1	0	0	2	0	1	1	2	1	1	
0	0	1	0	1	1	2	2	0	1	0	0	
1	1	2	0	0	2	0	0	1	2	0	0	
0	1	2	2	2	1	1	0	1	0	0	0	
0	0	2	0	0	2	2	2	2	1	1	1	
1	1	1	1	2	0	0	0	0	0	1	1	
0	1	1	0	1	1	0	2	0	2	1	1	
0	1	1	1	2	0	1	0	0	1	0	0	
2	0	2	2	2	2	0	1	1	0	0	0	
0	1	0	1	2	1	0	1	1	2	0	0	
2	0	2	1	2	1	2	0	0	2	0	0	
0	2	0	0	0	1	2	1	1	2	0	0	
0	2	0	1	0	0	1	2	1	1	1	1	
0	1	0	1	0	2	0	1	0	0	0	0	
1	1	1	0	2	1	0	1	0	0	1	1	
2	2	2	2	1	0	1	1	1	0	1	1	
0	1	2	1	0	0	1	2	2	0	0	0	
1	2	0	1	1	1	0	1	1	0	1	1	
0	2	0	2	0	0	0	2	1	2	0	0	
0	0	2	2	0	0	2	1	1	2	0	0	
2	1	2	0	2	2	2	1	0	0	0	0	
0	2	2	2	1	2	1	0	1	1	0	0	
0	1	1	1	1	1	1	0	1	2	1	1	
2	2	2	0	0	0	2	0	2	2	0	0	
2	0	1	0	2	0	2	0	2	1	0	0	
0	0	0	2	1	0	0	1	1	0	1	1	
1	2	0	1	0	2	0	2	2	0	0	0	
0	0	1	0	1	1	0	2	0	0	1	1	
0	0	1	2	1	0	1	2	2	0	1	1	
0	1	0	2	1	2	2	2	1	1	0	0	
0	1	1	0	1	2	2	0	0	2	1	1	
0	2	0	0	2	0	1	0	0	2	0	0	
0	0	1	0	1	1	1	2	1	2	1	1	
0	0	0	0	0	1	0	2	0	2	0	0	
1	2	0	0	2	0	1	0	2	1	1	1	
0	0	0	0	0	1	0	0	2	2	0	0	
0	2	2	0	2	1	0	1	1	1	1	1	
0	1	0	0	2	2	1	2	1	1	1	1	
1	1	0	2	1	1	2	1	1	2	1	1	
0	0	0	2	0	0	1	2	1	2	0	0	
2	0	1	1	0	2	2	1	0	2	1	1	
2	1	2	1	1	1	1	2	2	0	1	1	
0	1	2	1	0	2	1	2	2	0	0	0	
0	0	0	0	0	2	0	0	2	1	1	1	
1	0	2	0	1	1	2	1	2	2	1	1	
0	1	1	1	2	2	2	2	1	0	1	1	
0	1	0	2	1	2	2	2	1	0	1	1	
1	2	2	2	2	1	2	0	0	0	0	0	
2	1	1	2	1	1	0	1	0	1	0	0	
1	0	2	1	1	0	2	2	2	1	0	0	
1	1	2	1	0	0	0	1	0	0	0	0	
1	0	0	1	0	1	1	2	2	2	0	0	
1	0	0	0	2	2	0	0	0	1	1	1	
0	2	0	1	2	2	2	2	2	2	0	0	
1	0	2	1	2	1	0	2	1	2	0	0	
2	1	0	0	0	2	1	1	1	1	1	1	
0	0	0	2	0	0	0	1	0	0	0	0	
0	2	1	0	2	1	1	2	0	0	1	1	
0	0	0	2	0	1	1	1	1	2	0	0	
1	0	0	1	0	0	2	1	1	2	0	0	
0	2	1	0	2	2	0	1	1	0	1	1	
1	1	1	2	1	2	2	1	0	0	1	1	
0	0	2	0	1	1	0	2	2	1	0	0	
0	1	2	0	0	2	2	0	2	1	1	1	
1	1	0	0	0	0	2	2	0	2	0	0	
2	2	2	0	0	2	2	0	2	2	0	0	
1	0	1	1	0	1	0	2	2	0	1	1	
2	1	2	2	2	2	0	2	1	0	0	0	
2	0	0	2	0	0	1	2	1	1	1	1	
0	1	1	1	0	0	0	0	0	2	1	1	
2	0	0	0	1	2	0	2	1	0	1	1	
2	2	1	1	1	2	1	0	2	0	1	1	
1	2	1	1	1	0	0	0	2	1	0	0	
1	0	0	1	1	0	2	0	2	1	0	0	
1	2	2	1	0	1	0	1	2	2	0	0	
2	2	2	2	2	1	0	2	0	2	0	0	
2	0	0	0	2	0	2	0	1	0	0	0	
2	1	2	0	0	2	0	1	0	2	0	0	
2	1	0	1	1	2	2	0	0	1	0	0	
2	0	2	0	1	1	2	0	2	1	0	0	
0	1	2	2	2	0	2	0	2	2	0	0	
0	2	2	1	1	0	2	1	2	2	1	1	
1	1	2	2	0	0	1	1	2	0	0	0	
1	1	1	2	1	0	0	0	0	1	0	0	
0	2	2	0	0	0	1	0	0	1	1	1	
1	1	2	2	2	1	0	0	1	2	0	0	
0	2	2	1	2	0	2	0	1	0	0	0	
1	2	0	2	1	1	1	0	2	1	0	0	
1	2	2	2	0	2	0	1	2	2	0	0	
0	0	1	0	1	2	2	1	1	0	1	1	
2	1	1	1	2	0	1	2	1	0	1	1	
0	2	0	1	1	1	0	0	2	1	0	0	
2	1	2	0	0	1	1	0	2	1	1	1	
1	1	0	2	0	0	0	1	1	2	0	0	
1	2	0	0	1	1	0	0	2	0	1	1	
2	0	2	0	2	1	2	2	0	1	1	1	
1	0	2	0	2	2	2	1	0	2	0	0	
0	0	0	1	2	0	2	0	1	0	0	0	
1	2	1	2	0	2	2	2	1	1	0	0	
2	2	1	0	0	1	0	2	0	1	0	0	
0	1	2	1	2	1	2	2	2	1	1	1	
1	2	1	1	1	1	2	2	1	2	1	1	
0	1	1	2	1	2	1	0	1	1	0	0	
2	0	0	0	1	1	0	2	1	2	1	1	
0	0	2	0	0	2	0	1	2	1	1	1	
0	2	0	1	1	2	2	1	2	1	0	0	
1	0	0	2	2	1	1	2	2	1	1	1	
2	2	0	0	0	1	1	1	1	2	0	0	
0	2	0	1	2	2	2	2	0	0	0	0	
1	1	0	0	2	0	2	2	0	0	0	0	
1	2	0	0	1	1	1	0	0	0	1	1	
1	1	2	1	0	2	1	1	1	0	0	0	
1	2	1	0	2	0	1	2	1	0	1	1	
2	2	1	1	0	1	2	0	2	0	1	1	
0	0	0	2	0	2	0	1	1	2	0	0	
1	2	0	1	0	0	0	1	2	1	1	1	
2	0	1	1	0	0	1	1	1	2	1	1	
2	0	2	1	0	0	1	0	1	2	0	0	
2	1	0	0	2	2	1	2	2	0	0	0	
2	0	0	2	2	1	2	1	1	1	1	1	
0	0	1	0	2	0	2	2	0	0	1	1	
1	1	0	2	2	0	2	0	1	0	0	0	
0	0	0	1	0	0	2	1	1	1	1	1	
0	2	0	2	2	1	1	0	0	0	0	0	
1	0	0	1	0	0	2	0	0	2	0	0	
0	2	0	0	2	2	0	1	2	2	0	0	
1	1	2	1	0	2	1	0	2	2	0	0	
2	0	2	1	0	1	1	0	1	2	0	0	
2	2	1	1	0	0	2	1	2	1	0	0	
2	2	2	2	1	0	1	1	0	0	1	1	
2	2	0	0	0	1	0	0	0	2	0	0	
2	2	0	0	2	0	1	2	0	0	0	0	
0	0	2	2	0	2	0	1	0	0	0	0	
1	2	0	2	0	0	1	1	0	0	0	0	
2	2	1	1	0	1	0	2	0	1	0	0	
2	0	0	0	1	1	2	1	0	2	1	1	
1	0	2	2	1	2	0	1	1	2	1	1	
1	0	1	2	1	1	0	2	1	2	1	1	
1	2	0	1	2	0	2	0	1	0	0	0	
1	0	0	1	1	2	2	1	1	2	1	1	
1	1	1	0	2	1	0	2	2	0	1	1	
1	1	0	2	1	0	2	1	1	1	0	0	
2	1	2	0	2	0	0	0	2	2	0	0	
1	2	2	2	0	2	0	0	2	2	0	0	
1	1	0	1	0	2	1	0	0	0	0	0	
0	1	1	1	2	2	0	2	1	0	1	1	
0	2	1	0	0	2	0	2	0	1	0	0	
0	2	2	0	1	0	2	0	1	1	0	0	
2	0	0	1	1	2	1	2	1	0	1	1	
1	1	2	1	2	0	0	1	1	2	0	0	
2	1	1	2	1	1	0	1	2	2	1	1	
1	2	2	2	1	0	2	0	2	1	0	0	
0	2	0	2	2	0	0	1	2	1	1	1	
1	0	2	2	2	2	2	0	0	1	1	1	
2	0	0	0	0	0	2	2	0	2	0	0	
