X0	X1	X2	X3	X4	X5	X6	X7	X8	X9	Class	Distribution	Fitness
1	0	2	1	1	0	0	1	2	2	0	0	0.40792464137885476
2	0	2	0	1	2	0	0	1	1	0	0	0.41356123325866245
2	1	2	2	0	0	0	2	2	1	0	0	0.41356123325866245
1	0	2	0	1	1	2	1	0	0	0	0	0.41497510444368857
0	0	2	2	1	0	0	0	2	1	1	1	0.41497510444368857
2	2	0	0	2	0	2	2	2	2	1	1	0.41497510444368857
0	2	2	0	1	0	1	0	1	1	1	1	0.41497510444368857
2	2	0	1	2	0	0	0	2	1	0	0	0.42509432427618027
2	0	0	0	2	2	0	1	0	1	1	1	0.42509432427618027
2	2	1	1	2	2	2	2	1	0	1	1	0.42509432427618027
0	2	0	2	0	2	0	2	0	2	1	1	0.42509432427618027
0	1	1	0	2	1	2	1	0	0	0	0	0.42509432427618027
1	1	1	2	0	0	1	0	1	2	0	0	0.42509432427618027
1	0	2	2	0	0	0	1	1	0	1	1	0.42509432427618027
2	2	0	0	1	1	0	1	2	2	1	1	0.42509432427618027
1	0	2	1	2	1	2	0	2	2	1	1	0.43508990118187674
1	0	2	1	2	1	2	1	1	1	0	0	0.43508990118187674
0	0	2	2	0	0	0	0	0	2	1	1	0.43508990118187674
2	0	2	2	0	2	1	1	0	1	0	0	0.43508990118187674
1	1	1	1	1	2	0	2	2	0	0	0	0.43508990118187674
2	0	0	1	1	1	1	1	1	0	1	1	0.4367818156252074
1	1	0	1	1	1	1	0	0	1	0	0	0.4367818156252074
0	0	2	2	2	1	1	0	2	1	1	1	0.4367818156252074
2	0	1	2	1	2	0	2	0	0	1	1	0.4367818156252074
0	2	1	2	1	1	1	0	0	0	1	1	0.4367818156252074
2	2	0	0	2	1	0	2	2	2	1	1	0.4367818156252074
0	1	2	1	1	2	2	2	2	2	0	0	0.4367818156252074
1	1	0	1	0	2	1	1	0	2	0	0	0.4367818156252074
2	0	2	2	1	0	2	0	2	0	0	0	0.4367818156252074
1	1	1	2	2	2	0	0	1	2	0	0	0.4367818156252074
1	1	1	1	1	1	2	0	0	1	0	0	0.4367818156252074
2	2	1	0	0	1	2	0	0	1	0	0	0.4367818156252074
1	1	2	1	2	0	0	0	1	2	0	0	0.4367818156252074
2	1	1	1	2	0	0	0	0	1	0	0	0.4367818156252074
1	1	0	0	2	1	0	1	1	2	1	1	0.438260257047543
0	1	0	1	2	1	1	1	2	2	0	0	0.438260257047543
0	0	0	2	2	1	1	1	2	2	0	0	0.438260257047543
0	1	2	0	2	0	2	0	1	0	1	1	0.438260257047543
1	0	2	0	0	0	2	0	1	2	1	1	0.438260257047543
2	1	2	2	2	2	1	1	1	1	1	1	0.438260257047543
0	1	0	1	2	0	2	0	2	1	1	1	0.438260257047543
0	0	1	1	1	2	2	1	1	0	0	0	0.438260257047543
0	0	0	2	2	1	1	2	2	2	0	0	0.438260257047543
0	2	2	1	1	1	1	0	2	1	1	1	0.438260257047543
1	2	1	2	1	2	2	0	1	2	0	0	0.438260257047543
0	1	1	0	1	1	0	2	0	0	0	0	0.438260257047543
2	2	2	0	0	2	0	0	2	2	0	0	0.438260257047543
0	0	1	0	0	0	2	1	0	2	1	1	0.438260257047543
0	2	0	0	0	2	0	2	1	0	1	1	0.438260257047543
2	0	2	0	0	1	2	1	2	1	0	0	0.438260257047543
2	1	2	1	0	0	1	1	0	1	0	0	0.438260257047543
2	0	2	2	0	0	2	1	0	1	0	0	0.438260257047543
0	1	2	0	1	1	0	1	1	0	0	0	0.438260257047543
1	0	2	0	2	2	2	2	1	2	0	0	0.438260257047543
0	1	2	2	2	2	1	2	0	0	0	0	0.438260257047543
2	2	1	0	2	0	0	1	0	0	1	1	0.44270650184680393
1	2	2	0	0	0	2	1	2	0	1	1	0.44270650184680393
1	0	2	1	2	2	0	2	2	1	0	0	0.44270650184680393
0	1	2	2	1	0	0	1	1	0	0	0	0.44270650184680393
2	2	1	1	0	0	0	2	2	0	0	0	0.44270650184680393
1	1	0	1	0	1	1	1	0	1	0	0	0.44270650184680393
1	2	2	2	1	1	0	2	0	1	1	1	0.44270650184680393
2	2	1	0	2	2	0	1	2	2	1	1	0.44270650184680393
0	1	0	0	2	2	1	0	1	0	1	1	0.44270650184680393
1	2	2	0	2	2	2	1	1	2	1	1	0.44270650184680393
2	0	1	2	2	2	0	2	1	1	1	1	0.44270650184680393
1	0	1	2	0	0	0	0	1	0	1	1	0.44270650184680393
0	2	2	2	2	1	0	2	1	0	0	0	0.44270650184680393
2	1	1	0	1	0	0	0	0	0	0	0	0.44270650184680393
0	2	1	2	1	2	0	2	2	2	0	0	0.44270650184680393
0	2	0	0	2	1	1	2	0	1	0	0	0.44270650184680393
1	0	0	2	1	2	1	1	0	2	0	0	0.44270650184680393
2	0	0	0	1	0	2	0	1	2	0	0	0.44270650184680393
1	2	2	2	0	0	1	0	2	2	0	0	0.44270650184680393
1	2	0	1	1	1	1	2	0	0	0	0	0.44270650184680393
0	1	1	2	1	2	1	0	0	0	1	1	0.44270650184680393
2	2	1	2	0	2	1	2	1	2	0	0	0.44270650184680393
0	2	1	0	0	1	1	2	0	0	1	1	0.44270650184680393
2	2	2	0	0	2	0	0	1	2	0	0	0.44270650184680393
2	2	0	1	1	1	2	1	1	0	1	1	0.44270650184680393
2	1	0	1	1	1	0	2	1	0	1	1	0.44270650184680393
0	0	1	1	1	1	0	2	0	2	0	0	0.44270650184680393
0	2	2	1	0	1	1	1	1	0	1	1	0.44270650184680393
1	0	1	2	2	0	1	2	1	0	0	0	0.44270650184680393
1	2	2	0	1	0	0	1	0	1	1	1	0.44270650184680393
0	1	0	0	1	0	0	2	2	2	0	0	0.44270650184680393
0	1	2	1	0	0	2	1	0	2	1	1	0.44270650184680393
1	0	0	0	2	2	2	1	1	0	0	0	0.44270650184680393
1	0	1	0	0	2	1	1	1	1	1	1	0.44270650184680393
2	2	0	2	0	2	0	1	1	0	0	0	0.44270650184680393
1	1	0	2	0	2	0	0	2	0	1	1	0.44270650184680393
1	2	0	1	1	2	1	1	1	0	0	0	0.44270650184680393
1	2	1	0	2	0	2	2	0	1	1	1	0.44270650184680393
1	0	1	1	0	1	0	1	0	1	1	1	0.44270650184680393
2	1	0	1	1	0	1	0	2	2	0	0	0.44270650184680393
0	1	1	1	0	1	2	2	2	1	1	1	0.44270650184680393
1	0	2	2	2	0	1	1	2	1	0	0	0.44270650184680393
0	2	1	1	0	2	1	0	1	2	1	1	0.44270650184680393
1	0	0	0	2	0	2	2	0	2	0	0	0.44270650184680393
1	0	0	0	2	1	0	0	0	1	1	1	0.44270650184680393
2	0	2	0	1	0	1	0	1	1	0	0	0.44270650184680393
1	0	1	1	1	0	2	0	0	2	1	1	0.44270650184680393
2	0	2	2	2	2	2	0	1	0	0	0	0.44270650184680393
2	1	1	1	2	2	0	0	2	0	0	0	0.44270650184680393
1	2	2	1	2	1	1	1	2	1	1	1	0.44270650184680393
0	0	0	0	0	0	1	1	0	1	1	1	0.44270650184680393
2	1	1	0	2	1	0	2	2	0	1	1	0.44270650184680393
0	0	2	0	2	1	1	0	0	0	1	1	0.44270650184680393
1	1	2	0	1	1	2	1	1	2	1	1	0.44270650184680393
1	1	2	2	0	1	1	0	2	2	0	0	0.44270650184680393
2	2	0	0	2	2	0	1	0	0	1	1	0.44270650184680393
2	2	2	1	0	2	1	2	0	0	0	0	0.44270650184680393
1	0	2	0	1	1	2	0	2	2	1	1	0.44270650184680393
2	0	1	2	1	0	1	0	1	2	0	0	0.44270650184680393
2	2	0	2	0	2	0	1	1	2	0	0	0.44270650184680393
0	2	0	0	0	0	0	0	1	2	1	1	0.44270650184680393
2	2	0	1	0	2	0	0	1	1	0	0	0.44270650184680393
0	0	2	0	2	2	1	0	0	2	1	1	0.44270650184680393
2	0	2	0	0	0	2	0	2	0	0	0	0.44270650184680393
1	1	2	1	0	1	2	1	1	0	1	1	0.44270650184680393
2	0	1	1	0	1	2	2	1	0	0	0	0.44270650184680393
1	2	0	0	1	1	1	0	1	2	0	0	0.44270650184680393
2	2	0	2	2	0	2	0	0	0	0	0	0.44270650184680393
0	2	2	1	2	1	0	2	1	1	0	0	0.44270650184680393
1	2	1	1	1	1	1	2	1	0	0	0	0.44270650184680393
1	0	1	1	0	0	0	2	2	1	1	1	0.44270650184680393
0	1	1	1	2	0	0	1	0	1	0	0	0.44270650184680393
0	0	0	0	1	1	1	1	2	1	0	0	0.44270650184680393
0	0	0	0	2	2	0	1	1	0	0	0	0.44270650184680393
1	2	0	2	0	2	0	1	2	1	0	0	0.44270650184680393
1	1	1	0	2	2	0	1	1	2	1	1	0.44270650184680393
1	0	2	2	0	1	0	2	1	0	1	1	0.44270650184680393
0	2	2	2	1	0	1	0	0	1	1	1	0.44270650184680393
2	1	2	0	0	1	0	0	0	0	0	0	
2	0	1	1	1	2	2	1	1	0	1	1	
1	0	0	2	0	2	1	1	1	1	1	1	
1	0	0	1	0	0	2	0	1	2	1	1	
2	0	2	0	0	2	0	1	1	1	0	0	
0	2	0	0	2	0	2	0	2	2	1	1	
2	0	1	1	2	0	1	2	2	2	1	1	
0	2	0	1	1	2	1	2	2	0	0	0	
0	1	1	1	2	0	1	0	1	1	1	1	
1	1	1	0	0	1	0	0	2	1	0	0	
0	1	0	1	0	1	1	1	2	1	1	1	
1	2	1	1	1	2	0	0	2	1	0	0	
1	1	2	1	2	1	0	0	2	1	0	0	
1	2	1	2	2	1	2	1	0	1	1	1	
2	0	1	2	0	1	0	1	1	1	0	0	
0	0	1	2	0	0	1	2	0	1	1	1	
0	1	2	1	1	1	2	1	1	1	0	0	
0	2	1	0	1	0	1	1	0	2	0	0	
1	1	2	1	0	1	0	2	2	1	0	0	
0	2	2	0	1	0	0	0	2	1	1	1	
1	1	0	2	0	0	1	1	0	0	1	1	
0	2	1	1	1	1	0	2	1	1	0	0	
0	0	0	1	2	1	1	2	1	2	0	0	
2	2	2	0	0	2	2	2	0	1	0	0	
0	2	0	0	2	1	1	2	1	2	0	0	
2	0	0	1	2	2	2	0	2	2	0	0	
2	2	0	0	1	2	0	0	1	1	0	0	
0	2	2	0	2	1	0	1	2	1	0	0	
2	1	2	2	2	2	1	1	2	1	1	1	
1	2	2	1	1	0	0	0	1	0	1	1	
2	0	0	1	0	2	1	0	2	1	0	0	
0	2	2	1	1	1	0	2	1	2	0	0	
2	1	0	0	0	1	1	0	1	2	0	0	
1	2	0	2	0	0	1	2	0	0	1	1	
0	1	0	1	0	0	2	1	1	0	1	1	
2	1	1	0	1	0	2	0	0	1	0	0	
2	0	1	0	0	0	1	0	0	1	0	0	
2	1	1	2	0	2	2	2	2	0	0	0	
1	1	2	2	2	1	2	1	0	1	1	1	
1	2	1	0	2	1	2	0	1	0	1	1	
0	1	2	0	1	0	1	2	0	2	0	0	
2	1	1	1	2	2	2	0	1	1	0	0	
1	2	0	1	0	0	2	2	0	1	0	0	
1	0	2	0	0	2	0	2	0	2	1	1	
1	0	2	1	2	1	0	2	2	1	0	0	
0	2	1	2	1	1	0	2	2	1	0	0	
2	1	2	2	1	2	2	2	1	1	1	1	
2	2	2	1	1	1	0	0	2	2	0	0	
2	2	2	1	0	1	0	2	1	0	0	0	
0	0	1	1	2	0	2	2	0	2	0	0	
2	1	2	2	2	2	0	2	0	1	1	1	
0	0	1	0	0	0	0	0	1	1	1	1	
1	2	1	2	0	2	0	2	1	0	1	1	
1	1	0	1	2	0	1	0	2	2	0	0	
1	1	2	2	2	1	2	2	1	0	0	0	
0	1	2	2	0	2	2	0	2	1	1	1	
1	0	1	2	2	0	2	2	1	0	0	0	
2	0	2	1	0	0	2	1	1	0	0	0	
0	1	0	1	1	2	2	2	2	1	0	0	
2	1	0	1	1	1	1	1	0	2	1	1	
2	0	0	0	0	0	2	1	0	1	0	0	
0	1	1	2	0	2	2	1	1	1	1	1	
2	1	2	1	1	0	0	0	2	0	0	0	
2	2	1	1	1	0	1	1	1	0	1	1	
0	1	0	0	2	0	1	2	1	0	0	0	
2	0	0	0	2	1	0	2	0	2	1	1	
2	2	1	1	0	1	2	1	2	2	0	0	
2	2	0	2	2	0	0	1	1	2	1	1	
0	2	0	1	0	0	0	1	1	0	1	1	
1	2	0	1	0	2	0	1	2	0	1	1	
1	2	1	0	2	0	2	1	1	0	0	0	
0	0	1	1	2	0	2	0	0	2	1	1	
2	2	2	0	0	0	1	2	2	2	0	0	
0	0	1	1	0	1	2	0	1	0	1	1	
0	2	0	0	2	1	2	2	2	0	0	0	
2	0	2	2	2	1	0	0	1	0	0	0	
1	1	1	1	1	0	1	2	1	2	1	1	
0	0	2	1	2	1	2	0	0	1	1	1	
0	0	2	2	0	0	0	0	2	0	1	1	
2	1	2	1	0	1	2	2	0	1	1	0	
2	0	0	1	1	1	1	0	1	1	1	0	
2	2	0	1	1	1	2	1	1	2	1	1	
2	1	2	2	1	0	2	2	1	0	1	1	
2	1	0	2	2	1	0	0	0	0	1	0	
1	2	0	2	2	1	1	0	0	2	1	0	
2	0	0	2	2	0	2	0	1	2	1	0	
0	1	0	1	2	0	1	1	1	2	0	0	
0	2	0	2	2	2	1	1	2	0	0	0	
0	1	1	2	0	1	2	1	1	2	1	1	
1	0	2	2	1	1	2	1	1	0	0	0	
1	2	2	2	1	2	2	1	2	2	1	1	
1	2	0	1	2	2	1	0	2	2	0	0	
2	2	2	0	0	2	1	1	2	0	0	0	
1	2	0	0	1	1	1	1	0	0	0	0	
1	2	1	0	0	1	0	0	0	0	1	1	
1	2	0	2	1	0	0	0	1	1	0	0	
1	0	0	1	1	0	2	1	0	0	0	0	
0	1	1	2	0	2	0	2	2	2	1	1	
1	0	2	1	2	2	0	1	0	0	0	0	
2	1	1	1	1	2	0	2	0	0	1	1	
2	2	0	2	0	0	1	1	2	1	0	0	
0	2	2	2	0	0	2	1	2	0	1	1	
1	0	1	1	1	0	0	2	2	0	0	0	
0	0	1	1	1	2	2	1	2	1	1	0	
1	1	2	1	1	1	2	2	1	2	1	1	
1	1	0	1	1	2	0	1	0	2	1	1	
0	0	2	2	2	0	1	2	2	1	1	0	
1	1	2	0	2	1	2	1	1	0	1	0	
2	2	0	2	1	0	2	0	1	2	1	0	
2	1	2	2	0	0	0	0	2	0	1	0	
1	2	0	1	2	2	0	0	0	0	1	1	
1	0	1	1	0	2	0	0	0	2	1	1	
1	1	1	2	2	1	0	1	2	2	1	1	
0	2	1	1	2	2	1	1	1	0	0	0	
2	0	2	2	1	2	0	2	1	1	1	1	
1	2	0	0	2	2	1	0	1	2	0	0	
2	2	1	0	0	0	1	1	0	0	0	0	
0	1	0	0	2	0	0	0	1	2	1	1	
0	0	0	0	1	0	1	1	1	1	0	0	
1	2	1	0	0	2	1	0	1	2	1	0	
1	2	0	0	2	1	0	2	1	2	1	1	
2	1	2	2	0	0	2	2	2	1	0	0	
2	2	1	0	2	2	2	2	2	0	1	1	
1	2	1	1	2	1	0	1	1	0	0	0	
1	2	0	1	1	0	0	0	1	1	0	0	
0	1	1	2	0	2	0	2	2	0	1	1	
1	2	0	1	2	2	2	0	1	2	0	0	
0	0	1	2	2	2	2	0	2	0	1	1	
2	0	2	1	2	1	0	0	0	0	1	0	
0	0	0	1	0	1	1	0	1	2	1	1	
0	1	1	2	0	0	1	2	0	2	1	1	
2	1	1	2	1	2	2	2	1	1	1	1	
2	0	2	1	1	2	1	2	0	0	1	1	
0	2	0	0	2	2	0	2	1	2	1	0	
2	0	1	1	1	1	0	0	2	1	1	0	
0	1	0	0	2	2	1	0	1	1	1	1	
1	0	2	0	1	0	0	1	0	0	1	0	
0	1	0	0	2	2	2	2	2	1	1	0	
1	2	2	0	0	2	1	2	2	0	1	1	
2	1	0	0	1	2	0	2	0	1	1	1	
0	0	2	0	1	2	1	2	1	1	0	0	
1	1	1	1	2	1	2	0	0	1	0	0	
1	1	2	2	0	2	1	1	2	2	0	0	
1	0	1	0	1	2	1	0	0	0	1	1	
1	0	0	0	1	0	1	2	1	0	0	0	
1	1	0	2	1	0	1	2	0	0	0	0	
2	2	1	2	1	0	1	1	0	0	1	1	
2	2	1	1	2	1	1	2	1	0	1	1	
0	1	1	0	1	2	0	2	1	2	0	0	
0	2	0	2	2	1	0	1	0	0	0	0	
0	2	0	2	2	2	2	1	1	0	0	0	
1	0	1	1	0	2	0	1	1	0	1	1	
0	2	1	0	2	2	0	1	1	0	0	0	
1	1	2	2	1	0	2	1	2	1	1	1	
2	1	1	0	2	0	0	2	1	0	1	1	
0	0	2	0	1	2	1	0	1	2	1	1	
1	1	0	2	1	1	2	0	0	2	0	0	
0	1	2	2	0	0	1	2	2	1	1	1	
0	2	1	1	1	1	1	1	1	1	0	0	
2	2	0	0	1	0	0	0	1	1	0	0	
2	2	0	2	1	2	2	0	1	1	0	0	
1	1	2	0	0	2	1	2	1	2	0	0	
0	0	0	1	0	2	2	2	2	0	1	1	
2	1	0	1	2	1	1	0	2	1	0	0	
2	0	1	2	1	2	2	0	1	0	0	0	
2	2	1	0	0	2	1	1	0	1	0	0	
2	0	2	0	0	1	0	0	0	2	0	0	
1	0	1	1	1	0	2	0	1	1	1	1	
0	1	0	0	0	1	2	0	1	1	1	1	
0	1	2	0	0	0	0	0	2	2	1	1	
1	1	1	0	2	0	1	1	1	2	1	1	
2	1	1	1	2	0	0	1	0	0	1	1	
1	0	1	1	2	2	2	1	0	1	0	0	
1	0	1	2	0	1	1	2	0	0	1	1	
1	1	1	2	1	2	1	2	0	2	1	1	
2	2	1	0	0	1	0	1	0	0	0	0	
2	1	2	0	1	2	1	1	0	2	1	1	
0	0	1	2	1	1	0	1	2	2	0	0	
0	2	2	2	1	0	0	1	1	1	0	0	
2	1	2	1	2	2	0	1	2	0	1	1	
1	0	1	1	1	0	2	1	0	0	0	0	
1	0	2	2	1	2	0	2	2	1	0	0	
2	1	1	2	1	1	2	1	2	2	1	1	
0	0	2	1	1	2	1	0	1	1	1	1	
2	2	1	1	2	2	1	1	1	2	1	1	
1	1	0	1	1	2	2	0	1	1	0	0	
1	0	0	1	2	2	2	2	2	0	0	0	
0	2	2	2	1	0	0	1	1	0	0	0	
0	2	2	2	0	2	0	0	0	0	1	1	
0	2	0	2	0	1	1	0	0	0	1	1	
2	0	2	1	2	2	2	2	1	0	1	1	
2	2	1	0	2	1	2	2	2	1	1	1	
0	1	0	1	0	1	0	2	0	2	1	1	
2	0	0	2	0	2	2	2	1	2	0	0	
0	2	1	0	1	2	0	2	2	0	0	0	
1	2	2	2	0	1	0	2	0	2	0	0	
0	2	0	2	1	0	0	0	2	2	1	1	
1	2	0	1	1	1	2	2	0	1	1	1	
1	1	0	1	1	1	2	1	0	1	1	1	
2	0	0	1	2	0	2	1	2	2	1	1	
1	1	2	1	1	1	0	2	2	1	1	1	
1	2	1	1	2	1	2	2	0	2	1	1	
0	2	0	2	2	0	0	1	1	1	0	0	
1	2	1	1	1	2	1	0	2	2	0	0	
0	0	1	2	2	2	2	1	0	1	0	0	
1	0	2	0	2	0	0	2	1	1	0	0	
2	1	2	0	2	0	1	2	2	2	1	1	
0	2	2	1	1	0	0	2	2	1	0	0	
2	1	2	0	1	1	2	0	2	0	0	0	
1	2	2	2	0	1	2	0	1	0	1	1	
2	1	1	0	2	0	0	2	1	1	1	1	
0	1	0	1	2	0	1	0	0	2	1	1	
2	2	1	2	1	1	1	2	1	2	1	1	
0	2	1	1	0	2	2	1	2	2	1	1	
1	0	0	1	2	1	0	2	1	1	0	0	
1	2	2	0	2	0	0	2	1	2	1	1	
1	0	0	0	2	1	1	2	1	1	0	0	
2	0	0	2	1	1	0	0	0	2	0	0	
0	2	2	1	0	0	0	2	1	0	1	1	
2	0	2	1	1	1	1	0	0	1	0	0	
1	2	0	1	0	0	0	0	2	1	0	0	
0	2	0	2	1	1	0	0	0	0	1	1	
2	2	1	0	0	1	2	0	2	1	0	0	
0	0	0	2	0	2	2	1	2	1	1	1	
2	0	0	1	1	0	2	2	0	2	1	1	
2	1	1	2	1	2	1	1	2	2	1	1	
2	1	2	2	2	0	2	0	1	1	0	0	
0	2	1	0	0	2	2	0	2	2	1	1	
0	2	0	2	0	0	1	2	1	1	1	1	
2	0	1	2	2	1	0	1	2	1	1	1	
1	2	1	1	1	1	1	1	0	1	1	1	
2	0	0	0	1	1	1	1	0	0	1	1	
2	0	2	2	2	0	2	2	1	0	1	1	
0	1	0	1	2	2	0	0	0	1	1	1	
2	2	2	1	0	2	1	2	2	2	0	0	
1	0	1	1	2	1	0	1	0	0	0	0	
2	2	2	1	0	2	1	2	2	2	0	0	
0	2	1	1	0	2	1	2	0	2	1	1	
0	0	0	0	2	2	0	0	0	2	1	1	
1	0	1	0	2	2	0	2	1	2	0	0	
2	2	2	2	1	2	0	0	1	2	0	0	
1	1	2	0	1	2	0	1	1	0	0	0	
2	0	2	2	2	0	0	2	0	1	1	1	
0	2	0	1	2	0	1	0	2	2	1	1	
2	1	2	0	1	1	0	1	0	0	1	1	
0	1	0	0	2	1	0	1	1	2	0	0	
1	0	2	1	0	2	2	2	0	2	1	1	
1	2	2	0	1	1	1	2	1	0	0	0	
1	1	1	0	0	2	2	0	1	2	0	0	
1	0	2	1	2	1	1	1	1	2	0	0	
0	2	2	1	0	1	2	1	1	2	1	1	
0	2	0	1	0	0	1	0	0	0	1	1	
0	0	0	0	2	1	2	2	2	1	0	0	
1	2	1	2	0	0	2	0	1	0	1	1	
0	0	2	1	1	1	2	1	1	2	0	0	
1	0	0	0	2	1	0	1	0	2	0	0	
2	2	0	2	0	0	2	0	1	1	0	0	
2	1	2	2	1	0	1	0	2	0	0	0	
2	2	1	1	1	1	1	0	2	1	0	0	
1	1	2	2	2	0	2	1	1	2	1	1	
0	1	0	2	0	2	1	2	0	0	1	1	
2	2	2	2	1	2	1	1	0	0	1	1	
0	0	2	0	0	2	2	2	0	2	1	1	
0	1	0	1	0	2	1	2	2	2	1	1	
0	0	2	2	2	1	1	2	0	0	0	0	
2	1	2	2	1	1	1	0	1	2	0	0	
0	0	2	2	0	1	2	2	0	0	1	1	
2	2	2	2	2	2	2	0	2	0	0	0	
0	0	1	0	0	2	2	0	2	2	1	1	
1	1	0	1	2	0	2	0	1	0	1	1	
1	0	2	0	1	1	0	2	2	1	0	0	
1	0	0	0	1	2	2	2	1	2	0	0	
1	1	0	2	1	2	1	2	1	1	1	1	
0	1	1	0	2	1	1	1	1	1	0	0	
1	0	2	1	2	2	0	2	2	2	0	0	
0	2	0	0	1	1	2	0	0	1	1	1	
2	2	1	2	2	0	0	1	1	2	1	1	
0	1	2	2	1	0	1	1	1	0	0	0	
2	2	1	1	1	1	2	2	0	1	1	1	
1	0	0	1	0	1	1	0	1	1	1	1	
1	0	0	0	1	0	1	1	1	1	0	0	
0	2	0	1	2	1	1	1	0	1	0	0	
2	2	2	0	0	1	2	0	0	1	0	0	
2	2	0	1	1	0	2	2	2	2	1	1	
2	2	2	2	2	1	1	2	1	2	1	1	
2	1	0	2	0	0	0	1	0	1	0	0	
2	1	0	2	1	0	1	0	0	1	0	0	
1	1	1	2	1	2	1	2	1	1	1	1	
2	1	1	0	1	1	1	1	2	1	1	1	
1	0	0	0	1	1	2	2	0	2	0	0	
2	1	1	2	1	2	2	2	0	1	1	1	
0	1	1	2	2	2	1	1	1	2	0	0	
